col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
330151,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,HORNELL,NY,14843,STEUBEN,6073248000,Immunization for influenza,94,159,The hospital indicated that the data submitted for this measure were based on a sample of cases
330151,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,HORNELL,NY,14843,STEUBEN,6073248000,Immunization for pneumonia,98,243,The hospital indicated that the data submitted for this measure were based on a sample of cases
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,5182434196,Immunization for influenza,97,293,The hospital indicated that the data submitted for this measure were based on a sample of cases
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,5182434196,Immunization for pneumonia,91,529,The hospital indicated that the data submitted for this measure were based on a sample of cases
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,3157854121,Immunization for influenza,92,247,The hospital indicated that the data submitted for this measure were based on a sample of cases
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,3157854121,Immunization for pneumonia,88,347,The hospital indicated that the data submitted for this measure were based on a sample of cases
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,ROCKLAND,9143685000,Immunization for influenza,84,264,The hospital indicated that the data submitted for this measure were based on a sample of cases
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,ROCKLAND,9143685000,Immunization for pneumonia,86,439,The hospital indicated that the data submitted for this measure were based on a sample of cases
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,7182269000,Immunization for influenza,86,282,The hospital indicated that the data submitted for this measure were based on a sample of cases
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,7182269000,Immunization for pneumonia,92,472,The hospital indicated that the data submitted for this measure were based on a sample of cases
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,9146661200,Immunization for influenza,99,282,The hospital indicated that the data submitted for this measure were based on a sample of cases
330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,9146661200,Immunization for pneumonia,93,451,The hospital indicated that the data submitted for this measure were based on a sample of cases
330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,14094,NIAGARA,7165145700,Immunization for influenza,88,306,The hospital indicated that the data submitted for this measure were based on a sample of cases
330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,14094,NIAGARA,7165145700,Immunization for pneumonia,88,672,The hospital indicated that the data submitted for this measure were based on a sample of cases
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,5854732200,Immunization for influenza,80,298,The hospital indicated that the data submitted for this measure were based on a sample of cases
330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,5854732200,Immunization for pneumonia,85,451,The hospital indicated that the data submitted for this measure were based on a sample of cases
330166,WESTFIELD MEMORIAL HOSPITAL INC,189 EAST MAIN STREET,WESTFIELD,NY,14787,CHAUTAUQUA,7163264921,Immunization for influenza,76,29,The hospital indicated that the data submitted for this measure were based on a sample of cases
330166,WESTFIELD MEMORIAL HOSPITAL INC,189 EAST MAIN STREET,WESTFIELD,NY,14787,CHAUTAUQUA,7163264921,Immunization for pneumonia,61,69,The hospital indicated that the data submitted for this measure were based on a sample of cases
330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NASSAU,5166630333,Immunization for influenza,92,279,The hospital indicated that the data submitted for this measure were based on a sample of cases
330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NASSAU,5166630333,Immunization for pneumonia,93,463,The hospital indicated that the data submitted for this measure were based on a sample of cases
330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,2124202000,Immunization for influenza,91,282,The hospital indicated that the data submitted for this measure were based on a sample of cases
330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,2124202000,Immunization for pneumonia,93,503,The hospital indicated that the data submitted for this measure were based on a sample of cases
330175,CORTLAND REGIONAL MEDICAL CENTER INC,134 HOMER AVENUE,CORTLAND,NY,13045,CORTLAND,6077563500,Immunization for influenza,88,261,The hospital indicated that the data submitted for this measure were based on a sample of cases
330175,CORTLAND REGIONAL MEDICAL CENTER INC,134 HOMER AVENUE,CORTLAND,NY,13045,CORTLAND,6077563500,Immunization for pneumonia,89,383,The hospital indicated that the data submitted for this measure were based on a sample of cases
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,77 WEST BARNEY STREET,GOUVERNEUR,NY,13642,SAINT LAWRENCE,3152871000,Immunization for influenza,57,137,The hospital indicated that the data submitted for this measure were based on a sample of cases
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,77 WEST BARNEY STREET,GOUVERNEUR,NY,13642,SAINT LAWRENCE,3152871000,Immunization for pneumonia,57,292,The hospital indicated that the data submitted for this measure were based on a sample of cases
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,5182713225,Immunization for influenza,55,306,The hospital indicated that the data submitted for this measure were based on a sample of cases
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,5182713225,Immunization for pneumonia,68,618,The hospital indicated that the data submitted for this measure were based on a sample of cases
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Immunization for influenza,91,311,The hospital indicated that the data submitted for this measure were based on a sample of cases
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Immunization for pneumonia,91,666,The hospital indicated that the data submitted for this measure were based on a sample of cases
330182,ST FRANCIS HOSPITAL ROSLYN,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Immunization for influenza,95,313,The hospital indicated that the data submitted for this measure were based on a sample of cases
330182,ST FRANCIS HOSPITAL ROSLYN,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Immunization for pneumonia,93,792,The hospital indicated that the data submitted for this measure were based on a sample of cases
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Immunization for influenza,82,261,The hospital indicated that the data submitted for this measure were based on a sample of cases
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Immunization for pneumonia,86,456,The hospital indicated that the data submitted for this measure were based on a sample of cases
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Immunization for influenza,95,327,The hospital indicated that the data submitted for this measure were based on a sample of cases
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Immunization for pneumonia,93,650,The hospital indicated that the data submitted for this measure were based on a sample of cases
330188,MOUNT ST MARY-S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Immunization for influenza,68,264,The hospital indicated that the data submitted for this measure were based on a sample of cases
330188,MOUNT ST MARY-S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Immunization for pneumonia,58,554,The hospital indicated that the data submitted for this measure were based on a sample of cases
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Immunization for influenza,94,278,The hospital indicated that the data submitted for this measure were based on a sample of cases
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Immunization for pneumonia,87,521,The hospital indicated that the data submitted for this measure were based on a sample of cases
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Immunization for influenza,78,260,The hospital indicated that the data submitted for this measure were based on a sample of cases
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Immunization for pneumonia,94,338,The hospital indicated that the data submitted for this measure were based on a sample of cases
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Immunization for influenza,73,232,The hospital indicated that the data submitted for this measure were based on a sample of cases
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Immunization for pneumonia,87,364,The hospital indicated that the data submitted for this measure were based on a sample of cases
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,7184707000,Immunization for influenza,61,720,The hospital indicated that the data submitted for this measure were based on a sample of cases
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,7184707000,Immunization for pneumonia,65,699,The hospital indicated that the data submitted for this measure were based on a sample of cases
330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,KINGS,7186163000,Immunization for influenza,75,285,The hospital indicated that the data submitted for this measure were based on a sample of cases
330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,KINGS,7186163000,Immunization for pneumonia,79,458,The hospital indicated that the data submitted for this measure were based on a sample of cases
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676,SAINT LAWRENCE,3152653300,Immunization for influenza,83,238,The hospital indicated that the data submitted for this measure were based on a sample of cases
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676,SAINT LAWRENCE,3152653300,Immunization for pneumonia,85,369,The hospital indicated that the data submitted for this measure were based on a sample of cases
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,5166323000,Immunization for influenza,92,304,The hospital indicated that the data submitted for this measure were based on a sample of cases
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,5166323000,Immunization for pneumonia,86,566,The hospital indicated that the data submitted for this measure were based on a sample of cases
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,NY,10029,NEW YORK,2124237554,Immunization for influenza,64,273,The hospital indicated that the data submitted for this measure were based on a sample of cases
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,NY,10029,NEW YORK,2124237554,Immunization for pneumonia,79,341,The hospital indicated that the data submitted for this measure were based on a sample of cases
330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,KINGS,7186045789,Immunization for influenza,93,319,The hospital indicated that the data submitted for this measure were based on a sample of cases
330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,KINGS,7186045789,Immunization for pneumonia,95,743,The hospital indicated that the data submitted for this measure were based on a sample of cases
330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,KINGS,7182453901,Immunization for influenza,62,267,The hospital indicated that the data submitted for this measure were based on a sample of cases
330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,KINGS,7182453901,Immunization for pneumonia,75,384,The hospital indicated that the data submitted for this measure were based on a sample of cases
330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,ONONDAGA,3154707449,Immunization for influenza,60,245,The hospital indicated that the data submitted for this measure were based on a sample of cases
330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,ONONDAGA,3154707449,Immunization for pneumonia,86,344,The hospital indicated that the data submitted for this measure were based on a sample of cases
330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2125614132,Immunization for influenza,91,315,The hospital indicated that the data submitted for this measure were based on a sample of cases
330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2125614132,Immunization for pneumonia,84,429,The hospital indicated that the data submitted for this measure were based on a sample of cases
330205,ST ANTHONY COMMUNITY HOSPITAL,15 - 19  MAPLE AVENUE,WARWICK,NY,10990,ORANGE,8459862276,Immunization for influenza,97,144,The hospital indicated that the data submitted for this measure were based on a sample of cases
330205,ST ANTHONY COMMUNITY HOSPITAL,15 - 19  MAPLE AVENUE,WARWICK,NY,10990,ORANGE,8459862276,Immunization for pneumonia,91,257,The hospital indicated that the data submitted for this measure were based on a sample of cases
330208,ST JOHN-S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,WESTCHESTER,9149644444,Immunization for influenza,89,294,The hospital indicated that the data submitted for this measure were based on a sample of cases
330208,ST JOHN-S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,WESTCHESTER,9149644444,Immunization for pneumonia,95,559,The hospital indicated that the data submitted for this measure were based on a sample of cases
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Immunization for influenza,94,173,The hospital indicated that the data submitted for this measure were based on a sample of cases
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Immunization for pneumonia,83,284,The hospital indicated that the data submitted for this measure were based on a sample of cases
330213,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,13367,LEWIS,3153765200,Immunization for influenza,73,132,The hospital indicated that the data submitted for this measure were based on a sample of cases
