COL2(Integer),COL4(String),COL5(Integer),COL6(String)
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
256,C,3165,CA
629,C,5010,CA
884,C,6292,CA
435,C,4061,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
435,C,4061,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
256,C,3165,CA
629,C,5010,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
256,C,3165,CA
884,C,6292,CA
629,C,5010,CA
435,C,4061,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
485,C,4312,CA
629,C,5010,CA
884,C,6292,CA
435,C,4061,CA
533,C,4545,CA
485,C,4312,CA
629,C,5010,CA
884,C,6292,CA
533,C,4545,CA
485,C,4312,CA
629,C,5010,CA
884,C,6292,CA
533,C,4545,CA
485,C,4312,CA
884,C,6292,CA
629,C,5010,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
485,C,4312,CA
629,C,5010,CA
884,C,6292,CA
533,C,4545,CA
884,C,6292,CA
533,C,4545,CA
884,C,6292,CA
533,C,4545,CA
884,C,6292,CA
533,C,4545,CA
533,C,4545,CA
533,C,4545,CA
533,C,4545,CA
533,C,4545,CA
533,C,4545,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
256,C,3165,CA
884,C,6292,CA
629,C,5010,CA
533,C,4545,CA
435,C,4061,CA
533,C,4545,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
435,C,4061,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
435,C,4061,CA
533,C,4545,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
485,C,4312,CA
900,C,6372,CA
720,C,5482,CA
629,C,5010,CA
256,C,3165,CA
884,C,6292,CA
533,C,4545,CA
435,C,4061,CA
643,C,5076,CA
947,C,6606,CA
779,C,5772,CA
221,C,2996,CA
344,C,3600,CA
466,C,4215,CA
223,C,3006,CA
345,C,3605,CA
467,C,4222,CA
235,C,3067,CA
612,C,4927,CA
253,C,3151,CA
384,C,3807,CA
380,C,3788,CA
494,C,4352,CA
252,C,3146,CA
613,C,4932,CA
851,C,6126,CA
222,C,3001,CA
329,C,3534,CA
473,C,4252,CA
328,C,3529,CA
412,C,3946,CA
414,C,3954,CA
947,C,6606,CA
413,C,3950,CA
416,C,3963,CA
500,C,4380,CA
415,C,3958,CA
319,C,3485,CA
235,C,3067,CA
384,C,3807,CA
380,C,3788,CA
612,C,4927,CA
344,C,3600,CA
223,C,3006,CA
253,C,3151,CA
222,C,3001,CA
345,C,3605,CA
235,C,3067,CA
384,C,3807,CA
380,C,3788,CA
252,C,3146,CA
613,C,4932,CA
561,C,4681,CA
500,C,4380,CA
561,C,4681,CA
500,C,4380,CA
517,C,4471,CA
638,C,5053,CA
808,C,5915,CA
500,C,4380,CA
500,C,4380,CA
517,C,4471,CA
737,C,5565,CA
737,C,5565,CA
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
256,C,3165,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
643,C,5076,CB
945,C,6595,CB
681,C,5273,CB
694,C,5349,CB
663,C,5186,CB
401,C,3892,CB
836,C,6054,CB
947,C,6606,CB
86,C,2367,CB
467,C,4222,CB
466,C,4215,CB
877,C,6258,CB
80,C,2341,CB
221,C,2996,CB
494,C,4352,CB
207,C,2928,CB
532,C,4540,CB
893,C,6339,CB
209,C,2938,CB
513,C,4452,CB
380,C,3788,CB
969,C,6713,CB
774,C,5745,CB
779,C,5772,CB
958,C,6659,CB
991,C,6823,CB
619,C,4963,CB
512,C,4447,CB
942,C,6580,CB
356,C,3669,CB
954,C,6637,CB
771,C,5727,CB
473,C,4252,CB
235,C,3067,CB
438,C,4073,CB
777,C,5763,CB
384,C,3807,CB
775,C,5752,CB
500,C,4380,CB
374,C,3760,CB
798,C,5866,CB
296,C,3362,CB
329,C,3534,CB
933,C,6537,CB
706,C,5415,CB
349,C,3624,CB
328,C,3529,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
884,C,6292,CB
629,C,5010,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
629,C,5010,CB
884,C,6292,CB
435,C,4061,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
256,C,3165,CB
884,C,6292,CB
435,C,4061,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
629,C,5010,CB
884,C,6292,CB
435,C,4061,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
884,C,6292,CB
629,C,5010,CB
435,C,4061,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
629,C,5010,CB
884,C,6292,CB
435,C,4061,CB
533,C,4545,CB
485,C,4312,CB
629,C,5010,CB
884,C,6292,CB
533,C,4545,CB
485,C,4312,CB
629,C,5010,CB
884,C,6292,CB
533,C,4545,CB
485,C,4312,CB
884,C,6292,CB
629,C,5010,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
629,C,5010,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
629,C,5010,CB
884,C,6292,CB
533,C,4545,CB
884,C,6292,CB
533,C,4545,CB
884,C,6292,CB
533,C,4545,CB
884,C,6292,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
884,C,6292,CB
629,C,5010,CB
533,C,4545,CB
435,C,4061,CB
533,C,4545,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
256,C,3165,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
629,C,5010,CB
884,C,6292,CB
435,C,4061,CB
533,C,4545,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
256,C,3165,CB
629,C,5010,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
256,C,3165,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
256,C,3165,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
485,C,4312,CB
900,C,6372,CB
720,C,5482,CB
629,C,5010,CB
256,C,3165,CB
884,C,6292,CB
533,C,4545,CB
435,C,4061,CB
947,C,6606,CB
223,C,3006,CB
643,C,5076,CB
779,C,5772,CB
380,C,3788,CB
344,C,3600,CB
221,C,2996,CB
467,C,4222,CB
253,C,3151,CB
612,C,4927,CB
466,C,4215,CB
494,C,4352,CB
613,C,4932,CB
345,C,3605,CB
384,C,3807,CB
235,C,3067,CB
851,C,6126,CB
222,C,3001,CB
252,C,3146,CB
473,C,4252,CB
329,C,3534,CB
328,C,3529,CB
500,C,4380,CB
947,C,6606,CB
412,C,3946,CB
414,C,3954,CB
415,C,3958,CB
413,C,3950,CB
416,C,3963,CB
380,C,3788,CB
319,C,3485,CB
235,C,3067,CB
384,C,3807,CB
253,C,3151,CB
612,C,4927,CB
344,C,3600,CB
345,C,3605,CB
380,C,3788,CB
222,C,3001,CB
223,C,3006,CB
384,C,3807,CB
235,C,3067,CB
252,C,3146,CB
613,C,4932,CB
561,C,4681,CB
500,C,4380,CB
561,C,4681,CB
500,C,4380,CB
517,C,4471,CB
638,C,5053,CB
808,C,5915,CB
500,C,4380,CB
500,C,4380,CB
517,C,4471,CB
737,C,5565,CB
737,C,5565,CB
485,H,4314,H
900,H,6374,H
619,H,4965,H
720,H,5484,H
629,H,5013,H
256,H,3167,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
954,H,6639,H
681,H,5275,H
643,H,5078,H
775,H,5754,H
771,H,5730,H
774,H,5747,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
884,H,6295,H
629,H,5013,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
884,H,6295,H
629,H,5013,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
629,H,5013,H
256,H,3167,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
629,H,5013,H
884,H,6295,H
533,H,4547,H
435,H,4063,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
884,H,6295,H
629,H,5013,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
629,H,5013,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
629,H,5013,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
629,H,5013,H
884,H,6295,H
533,H,4547,H
485,H,4314,H
884,H,6295,H
629,H,5013,H
533,H,4547,H
485,H,4314,H
884,H,6295,H
629,H,5013,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
629,H,5013,H
256,H,3167,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
629,H,5013,H
884,H,6295,H
533,H,4547,H
884,H,6295,H
533,H,4547,H
884,H,6295,H
533,H,4547,H
884,H,6295,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
884,H,6295,H
629,H,5013,H
533,H,4547,H
435,H,4063,H
533,H,4547,H
533,H,4547,H
900,H,6374,H
485,H,4314,H
720,H,5484,H
629,H,5013,H
256,H,3167,H
884,H,6295,H
533,H,4547,H
435,H,4063,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
629,H,5013,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
256,H,3167,H
629,H,5013,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
720,H,5484,H
629,H,5013,H
256,H,3167,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
900,H,6374,H
485,H,4314,H
720,H,5484,H
629,H,5013,H
256,H,3167,H
884,H,6295,H
435,H,4063,H
533,H,4547,H
485,H,4314,H
900,H,6374,H
629,H,5013,H
720,H,5484,H
256,H,3167,H
884,H,6295,H
533,H,4547,H
435,H,4063,H
643,H,5078,H
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
256,H,3167,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
435,H,4063,HA
533,H,4547,HA
900,H,6374,HA
485,H,4314,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
256,H,3167,HA
629,H,5013,HA
884,H,6295,HA
435,H,4063,HA
533,H,4547,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
629,H,5013,HA
884,H,6295,HA
435,H,4063,HA
533,H,4547,HA
485,H,4314,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
485,H,4314,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
485,H,4314,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
884,H,6295,HA
533,H,4547,HA
884,H,6295,HA
533,H,4547,HA
884,H,6295,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
256,H,3167,HA
629,H,5013,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
533,H,4547,HA
533,H,4547,HA
900,H,6374,HA
485,H,4314,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
435,H,4063,HA
533,H,4547,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,H,4314,HA
900,H,6374,HA
720,H,5484,HA
629,H,5013,HA
256,H,3167,HA
884,H,6295,HA
533,H,4547,HA
435,H,4063,HA
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
958,N,6658,N
681,N,5272,N
86,N,2366,N
401,N,3891,N
893,N,6338,N
877,N,6257,N
207,N,2927,N
663,N,5185,N
836,N,6053,N
694,N,5348,N
513,N,4451,N
80,N,2340,N
466,N,4216,N
209,N,2937,N
467,N,4223,N
945,N,6594,N
947,N,6605,N
356,N,3668,N
221,N,2995,N
532,N,4539,N
969,N,6712,N
438,N,4072,N
494,N,4351,N
779,N,5771,N
643,N,5075,N
512,N,4446,N
942,N,6579,N
619,N,4962,N
380,N,3787,N
991,N,6822,N
771,N,5729,N
954,N,6636,N
473,N,4251,N
777,N,5762,N
235,N,3066,N
775,N,5751,N
384,N,3806,N
774,N,5744,N
296,N,3361,N
374,N,3759,N
500,N,4379,N
329,N,3533,N
798,N,5865,N
933,N,6536,N
706,N,5414,N
349,N,3623,N
328,N,3528,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
256,N,3164,N
884,N,6291,N
629,N,5009,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
256,N,3164,N
884,N,6291,N
629,N,5009,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
256,N,3164,N
629,N,5009,N
884,N,6291,N
533,N,4544,N
435,N,4060,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
256,N,3164,N
884,N,6291,N
629,N,5009,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
629,N,5009,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
629,N,5009,N
884,N,6291,N
533,N,4544,N
485,N,4311,N
629,N,5009,N
884,N,6291,N
533,N,4544,N
485,N,4311,N
884,N,6291,N
629,N,5009,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
629,N,5009,N
884,N,6291,N
533,N,4544,N
884,N,6291,N
533,N,4544,N
884,N,6291,N
533,N,4544,N
884,N,6291,N
533,N,4544,N
533,N,4544,N
533,N,4544,N
533,N,4544,N
533,N,4544,N
533,N,4544,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
256,N,3164,N
884,N,6291,N
629,N,5009,N
533,N,4544,N
435,N,4060,N
533,N,4544,N
533,N,4544,N
900,N,6371,N
485,N,4311,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
533,N,4544,N
435,N,4060,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
533,N,4544,N
435,N,4060,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
435,N,4060,N
533,N,4544,N
485,N,4311,N
900,N,6371,N
720,N,5481,N
629,N,5009,N
256,N,3164,N
884,N,6291,N
533,N,4544,N
435,N,4060,N
643,N,5075,N
947,N,6605,N
779,N,5771,N
344,N,3599,N
223,N,3005,N
221,N,2995,N
466,N,4216,N
612,N,4926,N
467,N,4223,N
345,N,3604,N
380,N,3787,N
494,N,4351,N
253,N,3150,N
235,N,3066,N
384,N,3806,N
851,N,6125,N
252,N,3145,N
613,N,4931,N
222,N,3000,N
329,N,3533,N
473,N,4251,N
328,N,3528,N
413,N,3949,N
412,N,3945,N
947,N,6605,N
416,N,3962,N
414,N,3953,N
415,N,3957,N
319,N,3484,N
500,N,4379,N
380,N,3787,N
235,N,3066,N
384,N,3806,N
344,N,3599,N
223,N,3005,N
253,N,3150,N
345,N,3604,N
612,N,4926,N
222,N,3000,N
380,N,3787,N
235,N,3066,N
384,N,3806,N
252,N,3145,N
613,N,4931,N
561,N,4680,N
500,N,4379,N
561,N,4680,N
500,N,4379,N
638,N,5052,N
517,N,4470,N
808,N,5914,N
500,N,4379,N
500,N,4379,N
517,N,4470,N
737,N,5564,N
737,N,5564,N
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
681,O,5274,O
494,O,4353,O
663,O,5187,O
401,O,3893,O
958,O,6660,O
836,O,6055,O
221,O,2997,O
80,O,2342,O
86,O,2368,O
466,O,4214,O
532,O,4541,O
877,O,6259,O
207,O,2929,O
643,O,5077,O
945,O,6596,O
467,O,4221,O
356,O,3670,O
969,O,6714,O
209,O,2939,O
893,O,6340,O
947,O,6607,O
513,O,4453,O
779,O,5773,O
438,O,4074,O
619,O,4964,O
942,O,6581,O
374,O,3761,O
384,O,3808,O
954,O,6638,O
771,O,5728,O
991,O,6824,O
500,O,4381,O
380,O,3789,O
777,O,5764,O
473,O,4253,O
512,O,4448,O
774,O,5746,O
235,O,3068,O
775,O,5753,O
694,O,5350,O
798,O,5867,O
296,O,3363,O
329,O,3535,O
933,O,6538,O
349,O,3625,O
706,O,5416,O
328,O,3530,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
884,O,6293,O
629,O,5011,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
884,O,6293,O
629,O,5011,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
629,O,5011,O
884,O,6293,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
629,O,5011,O
884,O,6293,O
533,O,4546,O
485,O,4313,O
629,O,5011,O
884,O,6293,O
533,O,4546,O
485,O,4313,O
884,O,6293,O
629,O,5011,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
629,O,5011,O
884,O,6293,O
533,O,4546,O
884,O,6293,O
533,O,4546,O
884,O,6293,O
533,O,4546,O
884,O,6293,O
533,O,4546,O
533,O,4546,O
533,O,4546,O
533,O,4546,O
533,O,4546,O
533,O,4546,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
884,O,6293,O
256,O,3166,O
629,O,5011,O
435,O,4062,O
533,O,4546,O
533,O,4546,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
485,O,4313,O
900,O,6373,O
720,O,5483,O
629,O,5011,O
884,O,6293,O
256,O,3166,O
435,O,4062,O
533,O,4546,O
643,O,5077,O
779,O,5773,O
947,O,6607,O
344,O,3601,O
466,O,4214,O
345,O,3606,O
467,O,4221,O
384,O,3808,O
223,O,3007,O
612,O,4928,O
221,O,2997,O
253,O,3152,O
494,O,4353,O
380,O,3789,O
252,O,3147,O
851,O,6127,O
222,O,3002,O
235,O,3068,O
613,O,4933,O
473,O,4253,O
329,O,3535,O
328,O,3530,O
500,O,4381,O
947,O,6607,O
412,O,3947,O
416,O,3964,O
414,O,3955,O
413,O,3951,O
319,O,3486,O
384,O,3808,O
415,O,3959,O
380,O,3789,O
235,O,3068,O
612,O,4928,O
253,O,3152,O
344,O,3601,O
345,O,3606,O
223,O,3007,O
222,O,3002,O
384,O,3808,O
380,O,3789,O
235,O,3068,O
252,O,3147,O
613,O,4933,O
561,O,4682,O
500,O,4381,O
561,O,4682,O
500,O,4381,O
517,O,4472,O
638,O,5054,O
808,O,5916,O
500,O,4381,O
500,O,4381,O
517,O,4472,O
737,O,5566,O
737,O,5566,O
773,H,5742,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
590,H,4834,HB2
282,H,3296,HB2
399,H,3884,HB2
576,H,4770,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
576,H,4770,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
576,H,4770,HB2
690,H,5328,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
576,H,4770,HB2
690,H,5328,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
576,H,4770,HB2
576,H,4770,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
576,H,4770,HB2
282,H,3296,HB2
282,H,3296,HB2
282,H,3296,HB2
282,H,3296,HB2
282,H,3296,HB2
576,H,4770,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
576,H,4770,HB2
690,H,5328,HB2
576,H,4770,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
576,H,4770,HB2
399,H,3884,HB2
690,H,5328,HB2
576,H,4770,HB2
282,H,3296,HB2
399,H,3884,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
576,H,4770,HB2
690,H,5328,HB2
282,H,3296,HB2
399,H,3884,HB2
576,H,4770,HB2
690,H,5328,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
385,H,3813,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
784,H,5796,HB2
773,H,5742,HD2
282,H,3296,HD2
576,H,4770,HD2
399,H,3884,HD2
690,H,5328,HD2
590,H,4834,HD2
282,H,3296,HD2
399,H,3884,HD2
576,H,4770,HD2
690,H,5328,HD2
282,H,3296,HD2
690,H,5328,HD2
399,H,3884,HD2
576,H,4770,HD2
282,H,3296,HD2
576,H,4770,HD2
399,H,3884,HD2
690,H,5328,HD2
282,H,3296,HD2
576,H,4770,HD2
690,H,5328,HD2
399,H,3884,HD2
282,H,3296,HD2
399,H,3884,HD2
690,H,5328,HD2
576,H,4770,HD2
282,H,3296,HD2
576,H,4770,HD2
690,H,5328,HD2
399,H,3884,HD2
282,H,3296,HD2
399,H,3884,HD2
690,H,5328,HD2
576,H,4770,HD2
282,H,3296,HD2
576,H,4770,HD2
399,H,3884,HD2
690,H,5328,HD2
282,H,3296,HD2
399,H,3884,HD2
576,H,4770,HD2
690,H,5328,HD2
282,H,3296,HD2
399,H,3884,HD2
