RHS,ID,RIVER,LOCATION,ERECTED,PURPOSE,LENGTH,LANES,CLEAR-G,T-OR-D,MATERIAL,SPAN,REL-L,TYPE
CLEAR-G,?,3.0,?,31.0,?,20.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,1.0,?,31.0,?,40.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,1.0,?,?,?,70.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,?,3.0,4.0,31.0,?,70.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,2.0,?,1.0,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,?,31.0,?,0.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,?,3.0,?,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,?,7.0,?,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,?,?,?,70.0,?,0.0,?,2.0,?,0.0,2.0
CLEAR-G,?,?,0.0,31.0,?,630.0,?,0.0,0.0,?,2.0,?,?
CLEAR-G,?,?,1.0,15.0,?,630.0,?,0.0,0.0,?,2.0,?,?
CLEAR-G,1.0,?,1.0,?,1.0,?,0.4,0.0,?,?,2.0,?,?
CLEAR-G,?,3.0,?,31.0,?,70.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,1.0,?,?,?,1.0,70.0,0.4,0.0,0.0,?,?,?,2.0
CLEAR-G,?,1.0,1.0,?,?,150.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,31.0,?,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,0.0,31.0,?,630.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,3.0,15.0,?,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,1.0,?,?,?,70.0,?,0.0,0.0,?,2.0,?,?
CLEAR-G,?,?,1.0,?,?,310.0,0.4,0.0,0.0,?,?,0.0,?
CLEAR-G,?,?,?,31.0,1.0,40.0,0.4,0.0,?,?,2.0,?,2.0
CLEAR-G,?,?,6.0,?,1.0,70.0,?,0.0,?,?,?,0.0,?
CLEAR-G,?,?,?,31.0,1.0,0.0,0.4,0.0,?,?,?,?,2.0
CLEAR-G,?,?,0.0,?,?,630.0,0.4,0.0,?,?,2.0,0.0,?
CLEAR-G,?,?,1.0,?,?,310.0,0.4,0.0,?,?,2.0,0.0,?
CLEAR-G,?,?,0.0,31.0,1.0,630.0,?,0.0,0.0,?,?,?,?
CLEAR-G,1.0,3.0,?,?,?,70.0,?,0.0,?,?,?,0.0,2.0
CLEAR-G,?,?,0.0,?,?,0.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,6.0,?,?,40.0,?,0.0,?,?,2.0,?,2.0
CLEAR-G,?,?,?,?,?,70.0,?,0.0,0.0,2.0,2.0,?,2.0
CLEAR-G,?,1.0,?,?,1.0,70.0,?,0.0,0.0,2.0,?,1.0,?
CLEAR-G,?,?,4.0,31.0,?,70.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,31.0,?,50.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,?,31.0,1.0,40.0,?,0.0,0.0,?,2.0,?,2.0
CLEAR-G,?,3.0,?,?,1.0,70.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,3.0,?,?,?,20.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,1.0,?,?,?,70.0,?,0.0,?,2.0,?,0.0,?
CLEAR-G,?,1.0,?,?,?,40.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,1.0,1.0,?,31.0,?,70.0,?,0.0,?,?,?,0.0,?
CLEAR-G,1.0,?,?,?,?,70.0,0.4,0.0,0.0,2.0,?,?,2.0
CLEAR-G,?,?,1.0,?,?,150.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,1.0,1.0,15.0,?,310.0,?,0.0,?,?,2.0,?,?
CLEAR-G,?,1.0,0.0,31.0,?,150.0,?,0.0,?,?,2.0,?,?
CLEAR-G,?,1.0,1.0,7.0,?,630.0,?,0.0,?,?,2.0,?,?
CLEAR-G,1.0,?,?,?,?,70.0,?,0.0,?,2.0,2.0,?,2.0
CLEAR-G,?,3.0,?,?,?,40.0,0.4,0.0,?,2.0,2.0,?,?
CLEAR-G,1.0,?,0.0,31.0,?,?,?,0.0,?,?,?,?,?
CLEAR-G,?,3.0,?,?,?,20.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,1.0,3.0,6.0,?,?,70.0,?,0.0,?,?,?,0.0,?
CLEAR-G,1.0,?,?,?,?,40.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,1.0,?,?,150.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,0.0,?,?,310.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,1.0,?,?,310.0,0.4,0.0,?,?,?,0.0,2.0
CLEAR-G,?,?,4.0,?,?,70.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,1.0,3.0,?,?,1.0,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,3.0,?,?,?,40.0,?,0.0,0.0,2.0,2.0,?,?
CLEAR-G,?,1.0,?,7.0,?,70.0,?,0.0,?,?,2.0,?,?
CLEAR-G,?,1.0,?,?,1.0,50.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,?,?,?,70.0,0.4,0.0,?,?,2.0,1.0,2.0
CLEAR-G,1.0,?,1.0,?,?,150.0,?,0.0,?,2.0,?,?,?
CLEAR-G,1.0,?,3.0,?,?,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,1.0,?,6.0,?,?,40.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,31.0,1.0,?,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,1.0,31.0,?,630.0,?,0.0,?,?,2.0,1.0,2.0
CLEAR-G,?,1.0,?,7.0,?,70.0,?,0.0,?,?,?,0.0,?
CLEAR-G,1.0,?,?,?,?,0.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,?,1.0,630.0,0.4,0.0,?,?,2.0,0.0,?
CLEAR-G,?,?,1.0,15.0,1.0,?,0.4,0.0,?,?,2.0,?,?
CLEAR-G,1.0,1.0,?,?,1.0,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,?,?,?,0.4,0.0,?,?,?,0.0,2.0
CLEAR-G,?,?,0.0,?,?,?,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,0.0,31.0,?,630.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,?,?,1.0,70.0,?,0.0,0.0,2.0,2.0,?,2.0
CLEAR-G,?,1.0,?,?,1.0,60.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,?,1.0,40.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,1.0,?,?,310.0,0.4,0.0,?,2.0,2.0,1.0,?
CLEAR-G,1.0,3.0,6.0,?,1.0,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,15.0,1.0,70.0,?,0.0,?,?,2.0,?,?
CLEAR-G,?,3.0,?,?,?,70.0,?,0.0,0.0,2.0,?,?,2.0
CLEAR-G,?,?,1.0,?,?,?,0.4,0.0,?,2.0,?,1.0,2.0
CLEAR-G,?,?,6.0,?,?,50.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,4.0,?,?,70.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,0.0,?,?,630.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,1.0,?,?,1.0,70.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,3.0,?,?,1.0,40.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,0.0,31.0,?,630.0,?,0.0,?,?,2.0,1.0,?
CLEAR-G,?,?,1.0,15.0,1.0,?,0.4,0.0,?,?,?,1.0,?
CLEAR-G,1.0,1.0,?,5.0,?,70.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,1.0,?,31.0,?,50.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,3.0,?,31.0,?,40.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,3.0,6.0,?,?,50.0,?,0.0,?,2.0,?,?,?
CLEAR-G,1.0,1.0,4.0,?,?,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,1.0,3.0,4.0,?,?,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,?,1.0,150.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,?,?,3.0,?,1.0,70.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,?,1.0,?,?,?,70.0,?,0.0,?,2.0,2.0,?,?
CLEAR-G,?,1.0,?,?,1.0,70.0,?,0.0,0.0,?,?,0.0,?
CLEAR-G,?,3.0,?,?,1.0,40.0,?,0.0,0.0,?,?,0.0,?
CLEAR-G,?,?,1.0,15.0,?,310.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,31.0,?,150.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,31.0,?,30.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,7.0,?,630.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,2.0,31.0,?,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,15.0,?,40.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,?,?,1.0,70.0,?,0.0,?,2.0,2.0,1.0,2.0
CLEAR-G,?,1.0,?,7.0,?,70.0,?,0.0,0.0,?,?,?,?
CLEAR-G,?,?,6.0,?,?,30.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,2.0,?,?,70.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,1.0,1.0,?,630.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,6.0,3.0,?,70.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,3.0,7.0,?,70.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,6.0,7.0,?,40.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,3.0,15.0,?,0.0,?,0.0,?,?,?,?,?
CLEAR-G,?,1.0,2.0,?,?,70.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,?,3.0,6.0,?,?,70.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,?,1.0,1.0,?,?,150.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,1.0,?,1.0,?,?,?,0.4,0.0,?,?,?,?,2.0
CLEAR-G,?,?,?,31.0,?,20.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,?,31.0,1.0,20.0,0.4,0.0,0.0,?,?,?,2.0
CLEAR-G,1.0,?,1.0,31.0,?,630.0,?,0.0,?,?,2.0,?,?
CLEAR-G,1.0,?,1.0,?,?,150.0,?,0.0,?,?,?,1.0,?
CLEAR-G,1.0,?,6.0,?,?,70.0,?,0.0,?,?,?,0.0,?
CLEAR-G,?,?,0.0,?,?,?,?,0.0,?,2.0,?,?,2.0
CLEAR-G,1.0,?,?,?,1.0,70.0,?,0.0,?,?,2.0,?,2.0
CLEAR-G,?,1.0,?,15.0,?,70.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,31.0,?,20.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,0.0,15.0,?,?,0.4,0.0,?,?,?,?,?
CLEAR-G,1.0,?,1.0,31.0,1.0,?,0.4,0.0,0.0,?,?,?,?
CLEAR-G,?,?,0.0,31.0,?,630.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,1.0,15.0,?,630.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,?,?,70.0,?,0.0,?,2.0,?,1.0,2.0
CLEAR-G,?,?,0.0,31.0,?,630.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,?,1.0,7.0,?,630.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,?,1.0,15.0,?,310.0,0.4,0.0,?,?,?,?,?
CLEAR-G,1.0,1.0,?,?,?,70.0,0.4,0.0,?,?,2.0,?,?
CLEAR-G,1.0,?,1.0,31.0,?,?,0.4,0.0,?,2.0,2.0,?,?
CLEAR-G,?,?,1.0,31.0,?,?,0.4,0.0,?,2.0,2.0,?,2.0
CLEAR-G,?,?,1.0,31.0,?,310.0,0.4,0.0,?,2.0,2.0,?,?
CLEAR-G,?,?,1.0,?,1.0,630.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,4.0,?,1.0,70.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,6.0,?,1.0,50.0,0.4,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,3.0,?,?,20.0,?,0.0,?,?,?,0.0,?
CLEAR-G,?,?,1.0,?,?,70.0,?,0.0,?,?,?,0.0,?
CLEAR-G,1.0,?,4.0,?,?,70.0,0.4,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,?,?,1.0,40.0,?,0.0,0.0,?,?,?,2.0
CLEAR-G,?,?,1.0,15.0,1.0,?,0.4,0.0,0.0,?,?,?,?
CLEAR-G,?,1.0,?,?,?,40.0,?,0.0,?,?,2.0,?,2.0
CLEAR-G,?,3.0,?,?,?,0.0,?,0.0,?,?,2.0,?,2.0
CLEAR-G,?,3.0,1.0,?,?,70.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,6.0,?,?,70.0,?,0.0,?,?,?,0.0,2.0
CLEAR-G,?,?,2.0,?,?,70.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,3.0,?,?,70.0,?,0.0,0.0,2.0,?,1.0,?
CLEAR-G,?,?,6.0,?,?,40.0,?,0.0,0.0,2.0,?,1.0,?
CLEAR-G,1.0,1.0,?,?,?,70.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,0.0,31.0,?,?,?,0.0,?,?,?,1.0,2.0
CLEAR-G,1.0,?,1.0,31.0,1.0,?,0.4,0.0,?,?,2.0,?,?
CLEAR-G,?,?,?,7.0,?,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,?,15.0,?,0.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,?,3.0,?,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,3.0,?,31.0,1.0,40.0,?,0.0,0.0,?,?,?,2.0
CLEAR-G,?,3.0,?,?,1.0,40.0,0.4,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,1.0,?,?,?,0.4,0.0,?,2.0,2.0,?,?
CLEAR-G,?,?,6.0,?,?,10.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,?,?,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,1.0,1.0,?,31.0,?,70.0,?,0.0,?,?,2.0,?,?
CLEAR-G,1.0,?,?,?,1.0,70.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,1.0,?,?,0.0,?,40.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,15.0,1.0,630.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,0.0,31.0,1.0,150.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,6.0,15.0,1.0,40.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,3.0,15.0,1.0,70.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,1.0,31.0,1.0,40.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,3.0,31.0,1.0,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,31.0,1.0,40.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,3.0,?,?,?,40.0,0.4,0.0,?,?,2.0,?,2.0
CLEAR-G,?,?,6.0,?,?,70.0,?,0.0,?,2.0,2.0,?,?
CLEAR-G,1.0,?,?,?,?,40.0,?,0.0,0.0,2.0,?,?,2.0
CLEAR-G,?,?,1.0,31.0,?,630.0,?,0.0,?,?,?,0.0,2.0
CLEAR-G,?,?,1.0,31.0,?,150.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,3.0,31.0,?,70.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,4.0,31.0,1.0,70.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,31.0,1.0,50.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,31.0,1.0,630.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,?,?,1.0,15.0,?,?,0.4,0.0,?,?,?,?,2.0
CLEAR-G,?,?,1.0,31.0,1.0,630.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,?,?,1.0,0.0,?,0.0,?,?,2.0,?,2.0
CLEAR-G,1.0,?,6.0,?,?,70.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,1.0,?,1.0,?,?,630.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,1.0,?,1.0,?,1.0,30.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,0.0,?,?,?,?,0.0,?,?,?,?,2.0
CLEAR-G,?,1.0,?,31.0,1.0,50.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,3.0,1.0,?,?,150.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,3.0,0.0,?,?,310.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,1.0,?,1.0,?,?,150.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,3.0,?,?,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,4.0,?,?,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,?,6.0,3.0,?,70.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,1.0,15.0,?,630.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,1.0,31.0,?,310.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,6.0,31.0,?,40.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,1.0,31.0,?,630.0,?,0.0,?,2.0,?,?,2.0
CLEAR-G,?,1.0,1.0,15.0,?,630.0,?,0.0,0.0,?,?,0.0,?
CLEAR-G,?,?,?,7.0,?,70.0,0.4,0.0,?,?,?,?,2.0
CLEAR-G,0.0,?,?,?,?,?,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,?,31.0,?,40.0,?,0.0,0.0,?,?,?,2.0
CLEAR-G,?,?,3.0,?,1.0,70.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,6.0,?,1.0,40.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,1.0,?,?,?,0.4,0.0,?,?,2.0,1.0,2.0
CLEAR-G,?,?,3.0,?,?,70.0,?,0.0,0.0,2.0,?,?,2.0
CLEAR-G,?,?,6.0,?,?,40.0,?,0.0,0.0,2.0,?,?,2.0
CLEAR-G,?,?,1.0,15.0,?,?,0.4,0.0,0.0,?,?,0.0,?
CLEAR-G,?,?,1.0,?,?,630.0,0.4,0.0,0.0,?,2.0,0.0,?
CLEAR-G,?,3.0,4.0,?,1.0,70.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,3.0,6.0,?,1.0,50.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,1.0,?,31.0,?,30.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,3.0,?,15.0,?,40.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,1.0,?,15.0,?,50.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,6.0,31.0,1.0,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,1.0,?,?,1.0,70.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,?,1.0,40.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,?,?,?,70.0,0.4,0.0,?,2.0,?,1.0,2.0
CLEAR-G,?,?,?,?,?,70.0,0.4,0.0,?,2.0,2.0,?,2.0
CLEAR-G,1.0,1.0,?,?,?,70.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,?,?,20.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,1.0,?,?,?,30.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,?,?,1.0,20.0,?,0.0,0.0,?,2.0,?,2.0
CLEAR-G,?,1.0,?,15.0,?,70.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,3.0,?,15.0,?,40.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,3.0,6.0,7.0,?,50.0,?,0.0,?,?,?,?,?
CLEAR-G,?,3.0,4.0,7.0,?,70.0,?,0.0,?,?,?,?,?
CLEAR-G,?,3.0,6.0,5.0,?,70.0,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,1.0,7.0,?,?,0.4,0.0,?,?,2.0,?,?
CLEAR-G,?,1.0,1.0,7.0,?,630.0,?,0.0,?,?,?,0.0,?
CLEAR-G,?,1.0,1.0,15.0,?,310.0,?,0.0,?,?,?,0.0,?
CLEAR-G,?,?,1.0,7.0,?,?,0.4,0.0,0.0,?,?,?,?
CLEAR-G,?,?,1.0,31.0,1.0,630.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,1.0,?,1.0,?,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,6.0,31.0,?,20.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,1.0,?,1.0,310.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,6.0,?,1.0,70.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,?,?,?,?,1.0,20.0,0.4,0.0,?,?,?,1.0,2.0
CLEAR-G,1.0,?,1.0,31.0,1.0,630.0,?,0.0,?,?,?,?,?
CLEAR-G,?,?,?,0.0,?,40.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,1.0,?,?,?,10.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,3.0,?,?,?,0.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,0.0,?,?,310.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,1.0,?,?,150.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,6.0,?,?,20.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,?,1.0,?,?,0.0,0.4,0.0,?,?,?,1.0,?
CLEAR-G,1.0,3.0,?,?,?,40.0,?,0.0,?,?,?,0.0,?
CLEAR-G,?,?,?,?,?,20.0,0.4,0.0,?,?,?,0.0,2.0
CLEAR-G,?,?,1.0,?,1.0,630.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,6.0,?,1.0,70.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,1.0,1.0,7.0,?,630.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,1.0,1.0,15.0,?,310.0,0.4,0.0,?,?,?,?,?
CLEAR-G,?,3.0,?,?,?,70.0,0.4,0.0,?,?,?,0.0,2.0
CLEAR-G,1.0,3.0,6.0,?,?,70.0,?,0.0,0.0,2.0,?,?,?
CLEAR-G,1.0,?,1.0,7.0,?,?,0.4,0.0,?,?,?,1.0,?
CLEAR-G,1.0,?,1.0,31.0,?,?,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,1.0,1.0,?,?,70.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,?,?,?,1.0,40.0,0.4,0.0,?,?,2.0,?,2.0
CLEAR-G,1.0,?,1.0,7.0,?,?,0.4,0.0,0.0,?,?,?,?
CLEAR-G,?,?,1.0,3.0,1.0,?,0.4,0.0,?,?,?,?,?
CLEAR-G,?,1.0,?,31.0,?,40.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,3.0,?,31.0,?,0.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,3.0,?,15.0,?,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,3.0,?,?,70.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,6.0,?,?,40.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,6.0,?,?,70.0,?,0.0,?,2.0,?,0.0,?
CLEAR-G,1.0,?,1.0,?,?,?,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,1.0,1.0,31.0,?,150.0,?,0.0,?,?,?,1.0,2.0
CLEAR-G,?,1.0,1.0,31.0,?,630.0,?,0.0,?,?,?,0.0,2.0
CLEAR-G,?,3.0,1.0,?,?,310.0,0.4,0.0,?,?,2.0,0.0,?
CLEAR-G,?,?,1.0,?,?,630.0,0.4,0.0,?,2.0,?,?,2.0
CLEAR-G,?,?,6.0,?,?,70.0,0.4,0.0,?,2.0,?,?,2.0
CLEAR-G,1.0,?,1.0,?,?,?,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,6.0,7.0,?,70.0,?,0.0,0.0,?,?,?,?
CLEAR-G,?,3.0,?,?,1.0,40.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,1.0,?,?,1.0,50.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,?,1.0,?,?,630.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,6.0,?,?,70.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,?,0.0,31.0,?,?,?,0.0,?,?,2.0,?,2.0
CLEAR-G,?,3.0,?,?,?,70.0,0.4,0.0,?,2.0,?,?,2.0
CLEAR-G,?,?,0.0,15.0,?,?,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,1.0,?,1.0,310.0,0.4,0.0,?,?,?,0.0,?
CLEAR-G,?,3.0,?,?,?,10.0,0.4,0.0,?,2.0,?,?,?
CLEAR-G,1.0,3.0,?,?,?,40.0,?,0.0,?,2.0,?,?,?
CLEAR-G,1.0,1.0,?,?,?,50.0,?,0.0,?,2.0,?,?,?
CLEAR-G,?,1.0,?,?,?,70.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,?,?,40.0,0.4,0.0,0.0,2.0,?,?,?
CLEAR-G,?,3.0,?,?,?,70.0,?,0.0,?,?,?,0.0,2.0
CLEAR-G,?,3.0,?,31.0,1.0,40.0,?,0.0,?,?,?,0.0,?
CLEAR-G,1.0,?,1.0,?,1.0,150.0,?,0.0,?,?,?,1.0,?
CLEAR-G,?,?,0.0,15.0,1.0,?,?,0.0,?,?,?,?,?
CLEAR-G,?,?,6.0,?,1.0,40.0,0.4,0.0,?,?,?,?,2.0
CLEAR-G,?,?,?,2.0,?,30.0,?,0.0,?,?,?,1.0,?
CLEAR-G,?,?,?,7.0,?,40.0,?,0.0,?,?,?,0.0,?
CLEAR-G,1.0,3.0,4.0,?,?,70.0,?,0.0,?,?,?,?,2.0
CLEAR-G,1.0,3.0,1.0,?,?,150.0,?,0.0,?,?,?,?,2.0
CLEAR-G,?,?,0.0,1.0,?,?,?,0.0,?,?,?,?,?
CLEAR-G,1.0,?,1.0,31.0,?,630.0,?,0.0,?,?,?,1.0,?
CLEAR-G,?,?,1.0,15.0,?,630.0,0.4,0.0,0.0,?,?,?,?
CLEAR-G,?,3.0,6.0,?,?,50.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,?,3.0,4.0,?,?,70.0,?,0.0,?,2.0,?,1.0,?
CLEAR-G,1.0,?,?,?,?,70.0,?,0.0,?,?,?,0.0,2.0
CLEAR-G,1.0,?,6.0,?,1.0,70.0,0.4,0.0,?,?,?,?,2.0
CLEAR-G,?,?,1.0,15.0,?,310.0,?,0.0,?,?,2.0,?,?
